#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)","Speed (ns/day)"
1633000,1632.99999997,-576822.217856,301.672650494,1.00395872084,23.2
1634000,1633.99999997,-577106.870785,301.971375051,1.00477497412,23.2
1635000,1634.99999997,-575202.296091,301.305390732,0.999425392097,23.2
1636000,1635.99999997,-575832.208542,298.410660734,1.00015751551,23.2
1637000,1636.99999997,-576342.731459,297.698324892,1.00158106309,23.2
1638000,1637.99999997,-576456.973659,301.418899024,1.00580506624,23.2
1639000,1638.99999997,-575800.489745,296.117168117,1.00096461633,23.2
1640000,1639.99999997,-576228.074949,299.747683385,1.00042346772,23.2
1641000,1640.99999997,-576116.093223,299.65192474,0.999478357878,23.2
1642000,1641.99999997,-574829.642488,299.958837686,1.00021715716,23.2
1643000,1642.99999997,-575606.340968,300.244102635,1.00387261825,23.2
1644000,1643.99999997,-576336.53344,301.874240968,1.00226424795,23.2
1645000,1644.99999997,-575535.008039,300.910175399,1.00215134707,23.2
1646000,1645.99999997,-576952.741913,301.256349871,1.00265236204,23.2
1647000,1646.99999997,-575815.848954,300.12861685,1.00375744286,23.2
1648000,1647.99999997,-576522.089342,300.348100315,1.00414966928,23.2
1649000,1648.99999997,-576677.769418,299.798044899,1.00311776852,23.2
1650000,1649.99999997,-575969.18358,299.358106069,1.00464138855,23.2
1651000,1650.99999997,-576443.277346,299.407904797,1.00185504241,23.2
1652000,1651.99999997,-576608.494047,300.210129774,1.00493540886,23.2
1653000,1652.99999997,-577244.562762,297.522348937,1.00837850416,23.2
1654000,1653.99999997,-577494.61672,300.033396841,1.00564845785,23.2
1655000,1654.99999997,-576595.127695,301.781540802,1.00662904923,23.2
1656000,1655.99999997,-576377.174027,300.309545079,1.00507131229,23.2
1657000,1656.99999997,-575875.918032,302.297888898,1.00795594862,23.2
1658000,1657.99999997,-576965.455045,301.248266541,1.0037541533,23.2
1659000,1658.99999997,-575622.980061,300.105294866,1.00267294354,23.2
1660000,1659.99999997,-576628.72968,301.207297308,1.00231500556,23.2
1661000,1660.99999997,-575739.52806,302.567783211,1.00326851201,23.2
1662000,1661.99999997,-577198.804455,298.927410141,1.00380450329,23.2
1663000,1662.99999997,-576185.130255,300.754217014,1.00422794605,23.2
1664000,1663.99999997,-575557.242076,300.143140561,1.0012893821,23.2
1665000,1664.99999997,-575172.322338,301.36422218,0.99959786406,23.2
1666000,1665.99999997,-577181.12607,299.933592102,1.00344189231,23.2
1667000,1666.99999997,-575343.513621,299.374821312,1.00246458604,23.2
1668000,1667.99999997,-575598.333128,297.959612611,1.00629417511,23.2
1669000,1668.99999997,-578203.019196,299.700006067,1.00935544883,23.2
1670000,1669.99999997,-577460.292709,299.618307252,1.00817644201,23.2
1671000,1670.99999997,-576461.205474,299.012229485,1.00330722227,23.2
1672000,1671.99999997,-577607.133288,301.079291071,1.00629121396,23.2
1673000,1672.99999997,-576392.274702,301.017132726,1.00525740447,23.2
1674000,1673.99999997,-577108.333391,302.836372189,1.00847490004,23.2
1675000,1674.99999997,-576399.977836,298.60433978,1.00274012704,23.2
1676000,1675.99999997,-574526.002411,301.732989908,1.00097013237,23.2
1677000,1676.99999997,-577123.229077,301.579979362,1.00750450444,23.2
1678000,1677.99999997,-576273.647404,302.096563191,1.00308788403,23.2
1679000,1678.99999997,-574416.843784,300.701990213,1.0002031357,23.2
1680000,1679.99999997,-575299.337837,296.427749681,1.00475416381,23.2
1681000,1680.99999997,-576655.160605,299.658190815,1.00019098445,23.2
1682000,1681.99999997,-577367.439589,298.388492987,1.00171842811,23.2
1683000,1682.99999997,-576645.665537,300.693347884,1.00437305008,23.2
1684000,1683.99999997,-575945.508532,298.454101253,1.00313284098,23.2
1685000,1684.99999997,-576541.23303,300.195796391,1.00476947016,23.2
1686000,1685.99999997,-576134.862981,300.345112764,1.00520790354,23.2
1687000,1686.99999997,-578132.704103,297.334526164,1.0049041694,23.2
1688000,1687.99999997,-576828.541595,299.135133037,1.00436152499,23.2
1689000,1688.99999997,-577136.630996,299.098717398,1.00737750354,23.2
1690000,1689.99999997,-576811.323609,299.95573349,1.00540144499,23.2
1691000,1690.99999997,-577293.614936,299.687679714,1.00736735837,23.2
1692000,1691.99999997,-577050.070982,298.503301668,1.00742335295,23.2
1693000,1692.99999997,-577491.733197,299.840436438,1.00970399717,23.2
1694000,1693.99999997,-577923.686224,300.086879525,1.00755585362,23.2
1695000,1694.99999997,-575879.763601,298.585520933,1.00222469159,23.2
1696000,1695.99999997,-576289.817997,299.516855359,1.00687794415,23.2
1697000,1696.99999997,-576221.63684,297.42233645,1.00147978893,23.2
1698000,1697.99999997,-576787.987485,301.777823988,1.00581857225,23.2
1699000,1698.99999997,-576282.21141,298.822755002,1.00434895458,23.2
1700000,1699.99999997,-576797.938717,297.306524652,1.00394536937,23.2
1701000,1700.99999997,-575540.295199,298.237113813,1.00486952669,23.2
1702000,1701.99999997,-576215.303684,297.790248756,1.00374687876,23.2
1703000,1702.99999997,-577066.206933,299.527633914,1.00407992135,23.2
1704000,1703.99999997,-576020.494387,298.551633551,1.00282970446,23.2
1705000,1704.99999997,-575986.549509,300.093856799,1.00744924419,23.2
1706000,1705.99999997,-576614.612765,300.5090919,1.0058926686,23.2
1707000,1706.99999997,-576190.071213,299.762001337,1.01052970628,23.2
1708000,1707.99999997,-575873.295617,300.285196446,1.00733439951,23.2
1709000,1708.99999997,-576700.032995,299.140234241,1.00860307161,23.2
1710000,1709.99999997,-576020.13889,300.854972164,1.00892581065,23.2
1711000,1710.99999997,-575566.422132,300.636805821,1.00556113345,23.2
1712000,1711.99999997,-577626.19405,302.332788349,1.00880162496,23.2
1713000,1712.99999997,-576943.076358,298.222541986,1.00658394359,23.2
1714000,1713.99999997,-576168.591299,299.817793802,1.00351832953,23.2
1715000,1714.99999997,-576300.780291,300.362441236,1.00790894669,23.2
1716000,1715.99999997,-577252.63393,302.08479664,1.00666367222,23.2
1717000,1716.99999997,-576878.424409,303.643474433,1.00323178709,23.2
1718000,1717.99999997,-577562.970806,298.486529337,1.00729624415,23.2
1719000,1718.99999997,-576485.933543,300.686507936,1.00610754617,23.2
1720000,1719.99999997,-577945.70299,299.265542909,1.01010099144,23.2
1721000,1720.99999997,-577719.280511,299.148319674,1.00777291644,23.2
1722000,1721.99999997,-576720.022222,298.455879283,1.00466610264,23.2
1723000,1722.99999997,-575752.436268,302.601241151,1.00596019802,23.2
1724000,1723.99999997,-576163.278739,300.250561069,1.004238205,23.2
1725000,1724.99999997,-577182.372536,299.714741405,1.00408438588,23.2
1726000,1725.99999997,-576433.461616,297.803518264,1.00197664829,23.2
1727000,1726.99999997,-576483.550243,299.548650993,1.00351938181,23.2
1728000,1727.99999997,-576576.310309,300.101131844,1.00696716403,23.2
1729000,1728.99999997,-576672.251233,301.008960933,1.00259544867,23.2
1730000,1729.99999997,-575728.086745,300.760409444,1.00468766712,23.2
1731000,1730.99999997,-576854.499191,299.077755599,1.00569885207,23.2
1732000,1731.99999997,-576945.160654,300.157752408,1.00502297886,23.2
1733000,1732.99999997,-577560.465841,300.435775571,1.00415387434,23.2
1734000,1733.99999997,-577836.246293,300.741286465,1.00439925421,23.2
1735000,1734.99999997,-576244.589294,296.139824751,1.00438381686,23.2
1736000,1735.99999997,-576891.754449,298.975870951,1.00353146581,23.2
1737000,1736.99999997,-576040.8049,300.041176174,1.00617964816,23.2
1738000,1737.99999997,-576871.838236,299.481955755,1.00241269389,23.2
1739000,1738.99999997,-577733.242914,299.439730633,1.00401784841,23.2
1740000,1739.99999997,-577185.88454,302.125472919,1.0025197276,23.2
1741000,1740.99999997,-575655.535465,299.114988572,1.00253757208,23.2
1742000,1741.99999997,-576270.846924,300.248903519,1.00459912679,23.2
1743000,1742.99999997,-576755.373124,300.27317135,1.0043971099,23.2
1744000,1743.99999997,-576856.024034,299.783858609,1.00591809737,23.2
1745000,1744.99999997,-577391.416604,302.098154937,1.0047719361,23.2
1746000,1745.99999997,-576865.286052,301.624647383,1.00422858893,23.2
1747000,1746.99999997,-576577.242282,298.743125224,1.00534216882,23.2
1748000,1747.99999997,-577190.401631,300.275712939,1.00529027065,23.2
1749000,1748.99999997,-576226.661208,298.07165675,1.00633677434,23.2
1750000,1749.99999997,-577383.173101,300.017603848,1.00210562224,23.2
1751000,1750.99999997,-576621.188473,301.355440052,1.0009432687,23.2
1752000,1751.99999997,-577735.516383,298.915658546,1.00331875859,23.2
1753000,1752.99999997,-575673.830237,301.698976271,1.00399456359,23.2
1754000,1753.99999997,-574544.266299,301.788093441,1.00309383583,23.2
1755000,1754.99999997,-576265.566048,301.903412679,1.00390142258,23.2
1756000,1755.99999997,-576111.066381,297.746530557,1.00326880342,23.2
1757000,1756.99999997,-576225.46686,300.102240529,1.00238239451,23.2
1758000,1757.99999997,-575780.185527,302.730055298,1.00055985507,23.2
1759000,1758.99999997,-576374.215067,301.325118342,1.00307409275,23.2
1760000,1759.99999997,-576297.417438,299.747574378,1.00653488543,23.2
1761000,1760.99999997,-576077.804788,301.513171405,1.00552672527,23.2
1762000,1761.99999997,-576035.01625,297.7459994,1.00477430367,23.2
1763000,1762.99999997,-576327.570511,298.879470807,1.00410350274,23.2
1764000,1763.99999997,-577888.570242,299.601690164,1.00228080366,23.2
1765000,1764.99999997,-576488.844288,301.295128167,1.00433791331,23.2
1766000,1765.99999997,-576809.770294,297.56107699,1.00437877407,23.2
1767000,1766.99999997,-576885.082138,300.017159164,1.00632507326,23.2
1768000,1767.99999997,-577893.329221,299.692621887,1.00110461094,23.2
1769000,1768.99999997,-577311.684316,300.802396947,1.0052349346,23.2
1770000,1769.99999997,-576425.356918,299.556127486,1.00472721788,23.2
1771000,1770.99999997,-576160.438219,300.597855456,1.0020742346,23.2
1772000,1771.99999997,-577456.153531,302.690696421,1.0040120199,23.2
1773000,1772.99999996,-576644.312323,301.625451345,1.00277148147,23.2
1774000,1773.99999996,-576448.693156,300.719292155,1.00673349522,23.2
1775000,1774.99999996,-577134.732922,298.102371718,1.00830881609,23.2
1776000,1775.99999996,-577260.118355,299.123013532,1.00668525053,23.2
1777000,1776.99999996,-576533.651739,300.551865746,1.00309448159,23.2
1778000,1777.99999996,-577114.906176,298.995682624,1.00459764916,23.2
1779000,1778.99999996,-576489.700959,302.087771332,1.00544965392,23.2
1780000,1779.99999996,-576727.137909,300.428283029,1.00640227101,23.2
1781000,1780.99999996,-576210.271452,301.564137128,1.00493955617,23.2
1782000,1781.99999996,-575278.008276,300.760781496,1.0017677763,23.2
1783000,1782.99999996,-576286.973705,298.373972933,1.00550708524,23.2
1784000,1783.99999996,-576550.902829,302.113210035,1.00318908345,23.2
1785000,1784.99999996,-576204.158374,299.388583403,1.00294614091,23.2
1786000,1785.99999996,-577012.446655,300.652259841,1.00516885807,23.2
1787000,1786.99999996,-576344.179569,298.320375514,1.00499496211,23.2
1788000,1787.99999996,-574944.811618,298.494077485,1.00592393562,23.2
1789000,1788.99999996,-575132.072104,300.591991339,1.00602148068,23.2
1790000,1789.99999996,-575595.198401,300.597852801,1.00695608543,23.2
1791000,1790.99999996,-576166.915941,298.999831687,1.00077096649,23.2
1792000,1791.99999996,-576553.039338,300.749527752,1.00393926358,23.2
1793000,1792.99999996,-577591.519781,301.109447484,1.00516861771,23.2
1794000,1793.99999996,-577336.462942,301.606655641,1.00395534843,23.2
1795000,1794.99999996,-576332.98443,298.677124507,1.0044180902,23.2
1796000,1795.99999996,-575663.448753,300.152936152,1.00264889687,23.2
1797000,1796.99999996,-575531.251081,301.505692377,1.00331797431,23.2
1798000,1797.99999996,-575261.479861,301.54180672,1.00386938087,23.2
1799000,1798.99999996,-576067.486379,302.163848912,1.00338514215,23.2
1800000,1799.99999996,-577758.092799,299.923167774,1.00699083078,23.2
1801000,1800.99999996,-575969.390741,299.078546228,1.00459035486,23.2
1802000,1801.99999996,-577753.721928,297.327779534,1.00403568248,23.2
1803000,1802.99999996,-577275.817707,297.186001895,1.00572674001,23.2
1804000,1803.99999996,-576525.607583,297.617348145,1.0041673015,23.2
1805000,1804.99999996,-577196.341945,301.540163165,1.00285497898,23.2
1806000,1805.99999996,-576883.151804,301.794214818,1.00303525083,23.2
1807000,1806.99999996,-576502.95247,303.607845997,1.00526499182,23.2
1808000,1807.99999996,-577418.729992,299.508989673,1.00753415966,23.2
1809000,1808.99999996,-576500.571461,299.148483393,1.008948041,23.2
1810000,1809.99999996,-577617.352027,299.57054087,1.00574436735,23.2
1811000,1810.99999996,-576130.604529,298.643483378,1.00386498815,23.2
1812000,1811.99999996,-576669.781609,300.170450032,1.00305573568,23.2
1813000,1812.99999996,-575819.810564,299.677788937,1.00388953609,23.2
1814000,1813.99999996,-577144.260969,300.640501126,1.00775070491,23.2
1815000,1814.99999996,-576866.014244,300.05081203,1.00451018472,23.2
1816000,1815.99999996,-576210.526552,298.977074665,1.00401085357,23.2
1817000,1816.99999996,-575819.587355,300.732255397,1.0053502595,23.2
1818000,1817.99999996,-575860.964821,298.56176166,1.00699050753,23.2
1819000,1818.99999996,-576504.868401,299.75049369,1.00468478855,23.2
1820000,1819.99999996,-575825.165741,299.017357499,1.00103688064,23.2
1821000,1820.99999996,-577777.355707,297.733380224,1.00191962137,23.2
1822000,1821.99999996,-577101.472019,299.097389684,1.00580687948,23.2
1823000,1822.99999996,-576651.275778,301.097201527,1.00355894175,23.2
1824000,1823.99999996,-576742.342564,301.833627478,1.00215732575,23.2
1825000,1824.99999996,-575551.709597,298.7038262,1.00383471006,23.2
1826000,1825.99999996,-575731.036418,297.48499677,1.00363888694,23.2
1827000,1826.99999996,-576613.27272,301.987866017,1.0032075908,23.2
1828000,1827.99999996,-576326.0864,298.463132213,1.00089679085,23.2
1829000,1828.99999996,-577513.762083,298.786040508,1.00162827695,23.2
1830000,1829.99999996,-577568.258287,298.382724282,1.00397627672,23.2
1831000,1830.99999996,-576882.012776,297.618397703,1.00460291873,23.2
1832000,1831.99999996,-577375.933727,298.766106725,1.00783768881,23.2
1833000,1832.99999996,-576841.503797,299.004806212,1.00432380961,23.2
1834000,1833.99999996,-576103.234118,299.874226167,1.00466311291,23.2
1835000,1834.99999996,-576977.278936,298.486782718,1.0037615563,23.2
1836000,1835.99999996,-577244.607595,299.779279569,1.00242678036,23.2
1837000,1836.99999996,-576912.414172,299.282006773,1.00854808004,23.2
1838000,1837.99999996,-575722.954748,299.58443694,1.00188855817,23.2
1839000,1838.99999996,-576573.92125,299.365438464,1.00365530429,23.2
1840000,1839.99999996,-576262.849571,299.879513778,1.00697536686,23.2
1841000,1840.99999996,-575731.12453,300.107079493,1.00287969826,23.2
1842000,1841.99999996,-576047.617241,299.372599144,1.00431500605,23.2
1843000,1842.99999996,-576879.200249,299.887097659,1.00545419077,23.2
1844000,1843.99999996,-575597.405283,299.019496679,1.00088579583,23.2
1845000,1844.99999996,-575980.095369,300.089123922,0.999722435068,23.2
1846000,1845.99999996,-576451.380986,301.860112474,1.00226565066,23.2
1847000,1846.99999996,-577095.683232,301.584000395,1.00237619801,23.2
1848000,1847.99999996,-576496.219179,300.937477976,1.00047794101,23.2
1849000,1848.99999996,-577509.034244,299.016746259,1.00411212339,23.2
1850000,1849.99999996,-577151.384604,301.07867152,1.00820329844,23.2
1851000,1850.99999996,-578558.226555,301.377844207,1.01030966638,23.2
1852000,1851.99999996,-577237.849605,301.730479576,1.00823736646,23.2
1853000,1852.99999996,-575879.612922,298.560228636,1.00671591371,23.2
1854000,1853.99999996,-575366.519287,299.056850469,1.00449189589,23.2
1855000,1854.99999996,-576276.813581,299.489232163,1.00447562878,23.2
1856000,1855.99999996,-576777.403056,299.742077137,1.00342517993,23.2
1857000,1856.99999996,-578091.225064,298.964692599,1.01241055697,23.2
1858000,1857.99999996,-576597.997113,299.077200836,1.00178299937,23.2
1859000,1858.99999996,-576487.607306,298.880776263,1.00794258079,23.2
1860000,1859.99999996,-576946.484285,297.599354824,1.00506529406,23.2
1861000,1860.99999996,-576539.643142,300.918131094,1.00704629966,23.2
1862000,1861.99999996,-576594.583913,298.956139348,1.00344910997,23.2
1863000,1862.99999996,-576519.123247,298.738737061,1.00490635754,23.2
1864000,1863.99999996,-577431.79536,300.635982722,1.00723781766,23.2
1865000,1864.99999996,-576337.444583,300.399838424,1.00333752437,23.2
1866000,1865.99999996,-575883.021527,303.057245275,1.00287387994,23.2
1867000,1866.99999996,-574939.498874,299.83215427,1.00006220991,23.2
1868000,1867.99999996,-576730.18121,302.525977303,1.00350191479,23.2
1869000,1868.99999996,-576850.489776,298.363926617,1.00173239344,23.2
1870000,1869.99999996,-576714.847855,298.812097685,1.00198771911,23.2
1871000,1870.99999996,-577446.830732,297.274140094,1.00331128163,23.2
1872000,1871.99999996,-577933.374793,300.588826713,1.00624994615,23.2
1873000,1872.99999996,-576812.069165,298.831901708,1.00382864242,23.2
1874000,1873.99999996,-577818.984539,302.042964702,1.00434198033,23.2
1875000,1874.99999996,-576404.834491,299.051229758,1.00449763689,23.2
1876000,1875.99999996,-575443.009392,300.902458776,1.00383674324,23.2
1877000,1876.99999996,-576476.757738,300.281729124,1.0030259908,23.2
1878000,1877.99999996,-575909.433581,299.476458414,1.00038372438,23.2
1879000,1878.99999996,-575811.890965,299.319077943,1.00197832336,23.2
1880000,1879.99999996,-576287.827571,300.633473884,1.00572700874,23.2
